Wild.1485.Win32.Virus.ex_,332,2,1120091934,0,0,224,271,17744,267,7,10,52224,11776,0,61440,4096,16777216,4096,512,5,0,5,0,4,0,69632,1024,1466526820,3,32768,262144,8192,1048576,4096,0,16,0,0,28,4096,51940,5632,76580,54292,malware
Belang.12.Win32.Backdoor.ex_,332,3,1022285513,0,0,224,271,17744,267,6,0,20480,12288,0,5500,4096,4194304,4096,4096,4,0,1,2,4,0,36864,4096,41171,2,0,1048576,4096,1048576,4096,0,16,0,4308,0,4096,17768,2776,41171,20420,malware
Hackdoor.a.Win32.Backdoor.ex_,332,4,1094337371,0,0,224,271,17744,267,6,0,110592,69632,0,17610,4096,4194304,4096,4096,4,0,0,0,4,0,184320,4096,0,2,0,1048576,4096,1048576,4096,0,16,0,9600,0,4096,107054,20998,184135,129744,malware
Psn.Win32.Trojan.ex_,332,3,921040626,0,0,224,271,17744,267,6,0,61440,36864,0,23005,4096,4194304,4096,4096,4,0,0,0,4,0,102400,4096,0,2,0,1048576,4096,1048576,4096,0,16,0,0,0,4096,58941,10002,118994,73752,malware
Gyner.Win32.Trojan.ex_,332,3,0,0,0,224,271,17744,267,0,0,16384,8192,0,36864,4096,4194304,4096,4096,4,0,1,0,4,0,40960,4096,0,2,0,1048576,4096,1048576,4096,0,16,0,2260,0,4096,24576,8192,27478,37108,malware
KillReg.a.Win32.Trojan.ex_,332,3,888653721,0,0,224,271,17744,267,6,0,8192,8192,0,4604,4096,4194304,4096,4096,4,0,1,0,4,0,20480,4096,74113,2,0,1048576,4096,1048576,4096,0,16,0,2220,0,4096,6344,2540,74113,9636,malware
Anako.a.Win32.Trojan.ex_,332,4,1186458090,0,0,224,270,17744,267,6,0,11776,3808,0,10553,608,65536,32,32,4,0,4,0,4,0,16192,608,24221,1,0,1048576,4096,1048576,4096,0,16,0,0,0,608,10608,3036,24221,14272,malware
Aeon.10.Win32.Backdoor.ex_,332,3,1011170003,0,0,224,271,17744,267,6,0,77824,20480,0,6260,4096,4194304,4096,4096,4,0,1,0,4,0,102400,4096,92578,2,0,1048576,4096,1048576,4096,0,16,0,3320,0,4096,75144,12536,92578,77556,malware
Ciadoor.10.a.Win32.Backdoor.ex_,332,3,1048261318,0,0,224,271,17744,267,6,0,356352,126976,0,16048,4096,4194304,4096,4096,4,0,1,0,4,0,487424,4096,475999,2,0,1048576,4096,1048576,4096,0,16,0,110448,0,4096,355628,13880,522234,356644,malware
FTP_Attack.Win32.Trojan.ex_,332,5,892532317,0,0,224,270,17744,267,4,20,16384,8192,0,5524,4096,4194304,4096,512,4,0,1,0,4,0,36864,1024,64461,2,0,1048576,4096,1048576,4096,0,16,0,2332,0,4096,16084,1012,64461,24576,malware
